Order ID,Order Date,Customer Name,Region,Category,Sales,Quantity,Profit,Discount
CA-2015-119550,26-12-2015,Roger Barcio,Central,Furniture,275.06,3,-90.38,30%
US-2015-138093,10-12-2015,Kalyca Meade,East,Office Supplies,27.36,9,9.3,0%
US-2015-138093,10-12-2015,Kalyca Meade,East,Office Supplies,44.75,5,20.59,0%
US-2015-138093,10-12-2015,Kalyca Meade,East,Technology,134.99,1,36.45,0%
US-2015-138093,10-12-2015,Kalyca Meade,East,Office Supplies,26.4,5,12.67,0%
US-2015-138093,10-12-2015,Kalyca Meade,East,Furniture,542.94,3,141.16,0%
CA-2016-126165,05-05-2016,Amy Hunt,West,Furniture,71.09,2,-1.78,20%
CA-2017-126123,14-10-2017,Anthony Garverick,Central,Office Supplies,27.4,9,-42.46,80%
CA-2017-126123,14-10-2017,Anthony Garverick,Central,Office Supplies,13.46,1,-23.55,80%
CA-2016-143441,05-11-2016,Evan Bailliet,Central,Office Supplies,11.84,1,4.44,20%
CA-2017-148320,03-11-2017,Paul Gonzalez,West,Office Supplies,35.88,6,17.58,0%
CA-2016-125661,24-11-2016,Cathy Armstrong,East,Office Supplies,40.75,3,15.28,20%
CA-2016-125661,24-11-2016,Cathy Armstrong,East,Technology,139.96,5,-22.74,20%
US-2014-123519,14-12-2014,Sung Shariari,East,Office Supplies,2.62,1,0.3,20%
US-2014-123519,14-12-2014,Sung Shariari,East,Furniture,136.53,1,-52.34,40%
US-2014-123519,14-12-2014,Sung Shariari,East,Technology,263.96,1,42.89,20%
CA-2014-155593,03-11-2014,Resi Pölking,East,Office Supplies,11.64,3,3.38,0%
CA-2017-136000,22-09-2017,Shaun Chance,East,Office Supplies,40.18,3,14.56,20%
US-2015-160857,08-05-2015,Natalie Webber,East,Furniture,79.44,3,30.19,0%
US-2015-160857,08-05-2015,Natalie Webber,East,Office Supplies,357.93,3,7.16,0%
US-2015-160857,08-05-2015,Natalie Webber,East,Furniture,127.76,2,21.29,10%
US-2015-160857,08-05-2015,Natalie Webber,East,Technology,2799.94,7,1014.98,20%
US-2015-160857,08-05-2015,Natalie Webber,East,Office Supplies,19.44,3,9.33,0%
CA-2017-115805,31-07-2017,Katrina Willman,Central,Technology,36.79,1,4.14,20%
US-2014-143707,01-03-2014,Hallie Redmond,East,Technology,5.94,3,1.6,0%
CA-2017-116939,25-09-2017,Arthur Gainer,South,Office Supplies,177.55,5,47.94,0%
CA-2015-124107,09-10-2015,Brian Moss,Central,Technology,619.95,5,111.59,0%
CA-2015-124107,09-10-2015,Brian Moss,Central,Technology,29.16,3,8.46,0%
CA-2015-124107,09-10-2015,Brian Moss,Central,Office Supplies,57.96,7,27.24,0%
CA-2015-124107,09-10-2015,Brian Moss,Central,Office Supplies,29.4,3,5.23,10%
CA-2017-126550,29-03-2017,Roger Demir,Central,Office Supplies,81.4,5,21.16,0%
CA-2015-138674,14-11-2015,Ken Black,West,Office Supplies,8.72,5,2.29,20%
CA-2015-138674,14-11-2015,Ken Black,West,Technology,91.18,3,4.56,20%
CA-2015-138674,14-11-2015,Ken Black,West,Technology,159.97,4,29.99,20%
CA-2016-165820,26-09-2016,Dorothy Wardle,West,Office Supplies,12.96,2,6.22,0%
CA-2014-103191,22-09-2014,Vivek Grady,Central,Office Supplies,331.54,3,-82.88,20%
CA-2015-103933,25-09-2015,Dan Reichenbach,East,Technology,899.91,9,395.96,0%
CA-2015-110548,04-05-2015,Anna Häberlin,Central,Technology,946.34,7,118.29,20%
CA-2017-117324,08-12-2017,Jeremy Pistek,Central,Technology,178.11,3,32.06,0%
CA-2017-117324,08-12-2017,Jeremy Pistek,Central,Office Supplies,1089.75,3,305.13,0%
CA-2017-117324,08-12-2017,Jeremy Pistek,Central,Office Supplies,61.06,2,28.09,0%
CA-2017-117324,08-12-2017,Jeremy Pistek,Central,Furniture,459.92,4,41.39,0%
CA-2017-117324,08-12-2017,Jeremy Pistek,Central,Office Supplies,27.52,4,12.66,0%
CA-2017-143574,29-06-2017,Dan Reichenbach,East,Furniture,638.82,9,185.26,0%
CA-2017-143574,29-06-2017,Dan Reichenbach,East,Office Supplies,30.69,3,7.98,0%
CA-2017-143574,29-06-2017,Dan Reichenbach,East,Furniture,25.16,2,8.55,0%
CA-2014-111773,29-06-2014,Jim Karlsson,East,Office Supplies,13.92,3,4.87,20%
CA-2014-148614,20-01-2014,Mark Van Huff,West,Office Supplies,19.36,2,9.29,0%
CA-2014-148614,20-01-2014,Mark Van Huff,West,Furniture,19.3,2,5.79,0%
CA-2017-156139,31-12-2016,Becky Pak,West,Office Supplies,38.38,3,13.43,20%
US-2017-147886,28-03-2017,Dave Hallsten,West,Office Supplies,12.96,2,6.35,0%
US-2017-147886,28-03-2017,Dave Hallsten,West,Furniture,26.48,1,10.06,0%
US-2017-147886,28-03-2017,Dave Hallsten,West,Technology,532.72,2,53.27,20%
US-2017-147886,28-03-2017,Dave Hallsten,West,Office Supplies,26.72,4,12.83,0%
US-2017-147886,28-03-2017,Dave Hallsten,West,Office Supplies,20.04,3,9.62,0%
US-2017-147886,28-03-2017,Dave Hallsten,West,Office Supplies,795.48,7,7.95,0%
US-2017-147886,28-03-2017,Dave Hallsten,West,Furniture,21.56,7,6.9,0%
CA-2016-113733,08-12-2016,Lena Hernandez,South,Technology,249.58,2,31.2,20%
CA-2016-113733,08-12-2016,Lena Hernandez,South,Technology,68.11,3,17.88,20%
CA-2016-113733,08-12-2016,Lena Hernandez,South,Technology,16.56,3,-2.48,20%
CA-2017-104913,18-11-2017,Dave Kipp,East,Technology,74.95,5,36.73,0%
CA-2014-145800,30-05-2014,Shahid Shariari,Central,Furniture,355.46,3,-184.84,50%
CA-2016-125850,22-01-2016,Frank Preis,West,Office Supplies,44.4,3,22.2,0%
CA-2016-125850,22-01-2016,Frank Preis,West,Office Supplies,20.65,5,9.5,0%
CA-2016-118514,03-02-2016,Liz Carlisle,South,Furniture,866.4,4,225.26,0%
CA-2015-150749,29-03-2015,Alan Shonely,South,Office Supplies,5.56,2,1.45,0%
CA-2014-163748,14-10-2014,Hunter Glantz,Central,Office Supplies,3.16,4,-8.53,80%
CA-2014-163748,14-10-2014,Hunter Glantz,Central,Technology,1999.96,5,624.99,20%
CA-2015-119634,11-08-2015,Barry Weirich,South,Furniture,46.15,3,12.11,20%
CA-2015-149300,22-11-2015,Brosina Hoffman,South,Technology,32.99,3,-1.98,50%
US-2016-111528,30-12-2016,Julie Prescott,West,Office Supplies,481.32,4,125.14,0%
US-2016-111528,30-12-2016,Julie Prescott,West,Office Supplies,6.38,1,2.15,20%
CA-2017-158169,12-08-2017,Justin MacKendrick,West,Office Supplies,542.94,3,152.02,0%
CA-2017-158169,12-08-2017,Justin MacKendrick,West,Furniture,54.92,4,19.77,0%
CA-2015-162047,03-11-2015,Fred Hopkins,East,Furniture,1448.82,10,209.27,10%
CA-2015-117772,10-09-2015,Matt Collins,West,Office Supplies,353.88,6,17.69,0%
US-2014-126340,08-11-2014,Emily Burns,West,Technology,333.58,3,25.02,20%
CA-2016-149685,08-10-2016,Peter McVee,Central,Office Supplies,60.14,6,20.3,20%
CA-2017-126396,08-09-2017,Alex Russell,Central,Technology,85.2,6,20.24,20%
CA-2015-154900,25-02-2015,Sung Shariari,East,Office Supplies,3.15,1,1.51,0%
CA-2015-154900,25-02-2015,Sung Shariari,East,Office Supplies,22.72,4,10.22,0%
CA-2015-103835,24-09-2015,Shaun Chance,West,Furniture,14.91,3,4.62,0%
CA-2015-103835,24-09-2015,Shaun Chance,West,Office Supplies,1158.12,4,335.85,0%
CA-2015-158939,26-11-2015,Erin Ashbrook,Central,Technology,599.99,1,234,0%
CA-2016-117408,31-08-2016,Theone Pippenger,Central,Office Supplies,23.97,2,2.4,20%
CA-2016-142398,12-04-2016,Beth Paige,West,Furniture,638.29,7,-31.91,20%
CA-2016-142398,12-04-2016,Beth Paige,West,Office Supplies,13.21,1,4.62,20%
CA-2016-105277,04-12-2016,Liz MacKendrick,East,Office Supplies,15.53,3,5.82,20%
CA-2016-112060,04-12-2016,Kean Takahito,West,Office Supplies,104.85,1,50.33,0%
CA-2014-105270,11-11-2014,Arthur Prichep,West,Office Supplies,30.48,3,7.92,0%
CA-2014-105270,11-11-2014,Arthur Prichep,West,Furniture,112.65,1,11.26,20%
US-2015-159513,02-04-2015,John Dryer,West,Technology,71.98,3,24.29,20%
CA-2015-155586,12-12-2015,Xylona Preis,West,Office Supplies,2.21,1,0.6,0%
CA-2015-155586,12-12-2015,Xylona Preis,West,Office Supplies,15.52,4,7.45,0%
CA-2015-155586,12-12-2015,Xylona Preis,West,Office Supplies,36.44,4,16.4,0%
CA-2017-141117,02-10-2017,Juliana Krohn,West,Furniture,217.76,6,-384.72,70%
CA-2017-141117,02-10-2017,Juliana Krohn,West,Office Supplies,39.07,6,4.4,20%
CA-2017-141117,02-10-2017,Juliana Krohn,West,Office Supplies,22.64,7,-16.6,70%
CA-2017-141117,02-10-2017,Juliana Krohn,West,Office Supplies,95.14,7,10.7,20%
CA-2017-115070,10-04-2017,Mitch Gastineau,South,Furniture,12.32,5,1.85,20%
CA-2017-115070,10-04-2017,Mitch Gastineau,South,Office Supplies,4.42,3,-3.09,70%
CA-2017-140186,29-09-2017,Patrick Gardner,West,Office Supplies,35,7,16.8,0%
CA-2017-140186,29-09-2017,Patrick Gardner,West,Furniture,72.78,1,0,20%
CA-2017-140186,29-09-2017,Patrick Gardner,West,Office Supplies,97.84,2,25.44,0%
CA-2017-140186,29-09-2017,Patrick Gardner,West,Furniture,51.75,1,15.53,0%
CA-2017-140186,29-09-2017,Patrick Gardner,West,Office Supplies,46.67,2,16.34,20%
CA-2014-124856,29-09-2014,Lisa DeCherney,East,Office Supplies,1395.54,9,362.84,0%
CA-2014-124856,29-09-2014,Lisa DeCherney,East,Furniture,117.36,4,36.38,0%
CA-2014-124856,29-09-2014,Lisa DeCherney,East,Office Supplies,18.9,3,8.69,0%
CA-2014-124856,29-09-2014,Lisa DeCherney,East,Office Supplies,77.52,2,37.98,0%
CA-2014-166716,20-08-2014,Craig Reiter,Central,Furniture,421.37,2,-6.02,30%
CA-2014-123225,11-07-2014,Michael Nguyen,Central,Technology,575.97,4,43.2,20%
CA-2014-123225,11-07-2014,Michael Nguyen,Central,Office Supplies,10.37,2,3.63,20%
CA-2015-163440,22-03-2015,Ruben Dartt,West,Technology,15.98,2,1.2,20%
US-2017-106796,12-05-2017,Julie Prescott,East,Office Supplies,10.27,3,1.16,20%
CA-2017-113873,13-11-2017,Katrina Edelman,Central,Office Supplies,61.79,4,6.18,20%
CA-2017-113873,13-11-2017,Katrina Edelman,Central,Furniture,206,3,-27.26,32%
CA-2016-149783,04-09-2016,Delfina Latchford,South,Office Supplies,12.19,3,4.11,20%
CA-2016-149783,04-09-2016,Delfina Latchford,South,Office Supplies,87.17,2,8.72,20%
CA-2016-149783,04-09-2016,Delfina Latchford,South,Office Supplies,31.74,2,8.33,20%
CA-2016-125017,06-02-2016,Karen Bern,South,Furniture,132.22,4,-18.18,20%
US-2015-163279,22-03-2015,Justin Deggeller,West,Office Supplies,105.52,4,48.54,0%
US-2015-163279,22-03-2015,Justin Deggeller,West,Furniture,91.96,2,15.63,0%
US-2015-163279,22-03-2015,Justin Deggeller,West,Technology,1487.98,3,186,20%
CA-2015-150196,02-07-2015,Steven Roelle,East,Office Supplies,19.44,3,9.33,0%
US-2015-106495,15-06-2015,Amy Cox,South,Technology,11.67,1,-0.73,20%
CA-2014-124730,26-11-2014,Lynn Smith,East,Technology,279.96,4,78.39,0%
CA-2014-124730,26-11-2014,Lynn Smith,East,Office Supplies,12.91,3,4.68,20%
CA-2014-124730,26-11-2014,Lynn Smith,East,Office Supplies,17.09,4,5.77,20%
CA-2014-124730,26-11-2014,Lynn Smith,East,Office Supplies,93.15,9,44.71,0%
CA-2014-124730,26-11-2014,Lynn Smith,East,Office Supplies,11.52,4,5.64,0%
CA-2017-117632,12-05-2017,Charles Sheldon,West,Office Supplies,238.62,2,4.77,0%
CA-2017-117632,12-05-2017,Charles Sheldon,West,Office Supplies,7.77,1,2.1,0%
CA-2017-117632,12-05-2017,Charles Sheldon,West,Furniture,285.48,5,-10.71,20%
CA-2017-117632,12-05-2017,Charles Sheldon,West,Office Supplies,19.17,4,6.47,20%
CA-2014-115056,02-05-2014,Andrew Roberts,East,Office Supplies,26.14,3,1.96,20%
CA-2017-161067,03-09-2017,Katrina Bavinger,East,Office Supplies,419.4,4,201.31,0%
CA-2017-161067,03-09-2017,Katrina Bavinger,East,Furniture,90.8,1,14.12,10%
CA-2017-161067,03-09-2017,Katrina Bavinger,East,Furniture,181.76,2,-8.08,10%
CA-2017-161067,03-09-2017,Katrina Bavinger,East,Office Supplies,5.56,2,2.22,0%
CA-2016-122063,03-12-2016,Michael Moore,Central,Furniture,581.96,2,104.75,0%
CA-2016-122063,03-12-2016,Michael Moore,Central,Furniture,29.98,1,8.09,0%
CA-2015-111206,18-07-2015,Roland Fjeld,West,Technology,519.96,4,176.79,0%
CA-2016-142895,21-07-2016,Beth Paige,South,Office Supplies,6.26,3,2.04,20%
CA-2016-142895,21-07-2016,Beth Paige,South,Furniture,363.92,5,0,20%
CA-2015-101868,09-06-2015,Max Jones,South,Office Supplies,64.2,5,-42.8,70%
CA-2015-101868,09-06-2015,Max Jones,South,Office Supplies,38.52,3,-26.96,70%
CA-2015-101868,09-06-2015,Max Jones,South,Technology,72.6,5,-8.17,20%
CA-2017-133207,27-11-2017,Doug O'Connell,West,Technology,57.57,4,5.76,20%
CA-2015-132948,27-03-2015,Mark Van Huff,West,Office Supplies,83.7,5,3.35,0%
CA-2015-134992,22-09-2015,Michael Grace,South,Office Supplies,32.4,5,15.55,0%
CA-2015-134992,22-09-2015,Michael Grace,South,Furniture,47.98,2,11.04,0%
CA-2015-126725,17-11-2015,Brian Stugart,West,Technology,415.97,4,52,20%
CA-2015-126725,17-11-2015,Brian Stugart,West,Office Supplies,304.9,5,6.1,0%
CA-2015-126725,17-11-2015,Brian Stugart,West,Furniture,80.96,4,29.15,0%
CA-2015-126725,17-11-2015,Brian Stugart,West,Office Supplies,777.21,7,54.4,0%
CA-2015-126725,17-11-2015,Brian Stugart,West,Office Supplies,32.4,5,15.55,0%
CA-2015-126725,17-11-2015,Brian Stugart,West,Furniture,225.57,2,2.82,20%
CA-2015-126725,17-11-2015,Brian Stugart,West,Furniture,36.6,3,15.37,0%
CA-2015-121783,10-11-2015,Philisse Overcash,Central,Office Supplies,715.64,2,178.91,0%
CA-2015-121783,10-11-2015,Philisse Overcash,Central,Office Supplies,795.51,3,143.19,0%
CA-2015-121783,10-11-2015,Philisse Overcash,Central,Technology,549.99,1,275,0%
CA-2015-121783,10-11-2015,Philisse Overcash,Central,Office Supplies,74.76,3,34.39,0%
CA-2015-121783,10-11-2015,Philisse Overcash,Central,Furniture,29.22,3,12.86,0%
US-2014-138835,10-09-2014,Dianna Arnett,South,Office Supplies,9.64,2,4.72,0%
CA-2015-112214,05-08-2015,Anna Häberlin,Central,Office Supplies,33.49,7,-1.26,20%
CA-2015-112214,05-08-2015,Anna Häberlin,Central,Office Supplies,23.04,3,-4.9,20%
CA-2015-112214,05-08-2015,Anna Häberlin,Central,Office Supplies,1.36,1,-2.18,80%
CA-2015-112214,05-08-2015,Anna Häberlin,Central,Furniture,14.76,5,-11.44,60%
US-2017-153255,03-09-2017,Joe Kamberova,West,Furniture,239.67,2,14.1,15%
CA-2015-108119,01-11-2015,MaryBeth Skach,South,Furniture,301.96,2,45.29,0%
CA-2015-157434,29-04-2015,Jim Kriz,East,Office Supplies,7.97,2,2.89,20%
CA-2016-101525,01-05-2016,Chris McAfee,South,Office Supplies,109.92,2,53.86,0%
CA-2016-101525,01-05-2016,Chris McAfee,South,Office Supplies,19.44,3,9.33,0%
CA-2016-101525,01-05-2016,Chris McAfee,South,Office Supplies,11.16,2,4.35,0%
US-2014-117968,05-08-2014,Ricardo Sperren,East,Office Supplies,79.47,3,22.25,0%
US-2014-117968,05-08-2014,Ricardo Sperren,East,Office Supplies,4.56,2,2.01,0%
US-2014-117968,05-08-2014,Ricardo Sperren,East,Furniture,1133.35,5,294.67,0%
CA-2016-158211,04-01-2016,Ben Peterman,East,Office Supplies,4.67,1,0.58,20%
CA-2016-158211,04-01-2016,Ben Peterman,East,Office Supplies,104.58,6,-80.18,70%
CA-2016-152247,07-11-2016,Michelle Arnett,West,Furniture,1603.14,4,100.2,20%
CA-2016-128223,14-06-2016,Ed Braxton,West,Furniture,1293.49,7,80.84,20%
CA-2016-154235,24-09-2016,Ruben Dartt,Central,Furniture,127.95,3,21.75,0%
CA-2017-129910,30-03-2017,Maria Etezadi,South,Office Supplies,59.76,1,16.73,0%
CA-2017-133095,04-06-2017,Erica Hernandez,South,Office Supplies,108.08,7,54.04,0%
CA-2017-133095,04-06-2017,Erica Hernandez,South,Office Supplies,9.54,3,4.39,0%
CA-2015-130554,07-04-2015,Frank Merwin,East,Office Supplies,11.74,3,1.03,20%
CA-2014-152443,21-05-2014,Frank Gastineau,East,Office Supplies,447.86,7,219.45,0%
CA-2014-152443,21-05-2014,Frank Gastineau,East,Office Supplies,17.94,3,8.79,0%
CA-2014-152443,21-05-2014,Frank Gastineau,East,Office Supplies,245.88,6,68.85,0%
CA-2016-133319,05-09-2016,Mark Van Huff,East,Office Supplies,192.16,4,92.24,0%
CA-2016-133935,18-09-2016,Jane Waco,West,Furniture,801.57,2,50.1,20%
CA-2016-133935,18-09-2016,Jane Waco,West,Office Supplies,368.91,9,180.77,0%
CA-2016-133935,18-09-2016,Jane Waco,West,Furniture,885.53,9,-99.62,20%
CA-2016-136301,13-03-2016,Edward Hooks,West,Furniture,28.28,2,7.35,0%
CA-2016-136301,13-03-2016,Edward Hooks,West,Office Supplies,4912.59,3,196.5,0%
US-2014-109456,16-10-2014,Lynn Smith,West,Office Supplies,14.35,3,5.02,20%
US-2014-109456,16-10-2014,Lynn Smith,West,Technology,179.97,3,86.39,0%
CA-2017-151596,08-10-2017,Barry Pond,East,Office Supplies,42.76,1,11.12,0%
CA-2015-147879,07-05-2015,Chris Cortes,South,Office Supplies,45.68,2,21.01,0%
CA-2016-166625,14-04-2016,Jill Matthias,East,Office Supplies,25.06,2,11.78,0%
CA-2016-146157,21-11-2016,Roger Demir,Central,Office Supplies,38.43,1,13.45,20%
CA-2016-146157,21-11-2016,Roger Demir,Central,Office Supplies,21.57,2,1.62,20%
CA-2016-146157,21-11-2016,Roger Demir,Central,Technology,81.58,3,2.04,20%
CA-2017-159954,10-09-2017,Shahid Shariari,South,Office Supplies,2.78,1,1.36,0%
CA-2017-100825,09-09-2017,Keith Dawkins,West,Office Supplies,99.87,3,23.97,0%
CA-2014-168305,01-11-2014,Paul Lucas,West,Office Supplies,44.4,3,22.2,0%
CA-2014-168305,01-11-2014,Paul Lucas,West,Office Supplies,21.4,5,9.63,0%
CA-2016-167682,03-04-2016,Zuschuss Donatelli,Central,Furniture,71.12,4,22.05,0%
CA-2016-167682,03-04-2016,Zuschuss Donatelli,Central,Technology,259.96,4,124.78,0%
CA-2017-108000,12-01-2017,Linda Southworth,West,Office Supplies,9.78,1,4.89,0%
CA-2015-146465,20-11-2015,Patrick Bzostek,West,Office Supplies,24.19,9,7.56,20%
CA-2016-159639,27-11-2016,Pamela Coakley,East,Furniture,31.56,3,10.41,0%
US-2017-153948,06-11-2017,Frank Merwin,West,Office Supplies,59.94,3,28.17,0%
US-2017-153948,06-11-2017,Frank Merwin,West,Office Supplies,45.36,4,22.23,0%
US-2017-153948,06-11-2017,Frank Merwin,West,Office Supplies,26.4,5,12.67,0%
US-2017-153948,06-11-2017,Frank Merwin,West,Office Supplies,41.4,4,19.87,0%
US-2017-153948,06-11-2017,Frank Merwin,West,Technology,16.95,1,1.02,0%
US-2016-113985,02-12-2016,Keith Dawkins,West,Office Supplies,24.7,2,9.26,20%
US-2016-113985,02-12-2016,Keith Dawkins,West,Office Supplies,59.7,3,26.87,0%
US-2016-113985,02-12-2016,Keith Dawkins,West,Furniture,14.52,3,5.66,0%
US-2016-113985,02-12-2016,Keith Dawkins,West,Office Supplies,104.18,3,33.86,20%
CA-2016-155383,17-12-2016,Steve Carroll,West,Office Supplies,46.53,3,13.03,0%
CA-2014-120432,24-08-2014,Dorothy Wardle,South,Office Supplies,25.5,3,6.63,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Office Supplies,14.9,5,1.04,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Office Supplies,87.71,7,41.22,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Furniture,199.76,2,8.88,10%
US-2015-126977,17-09-2015,Peter Fuller,East,Office Supplies,94.6,4,27.43,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Furniture,4228.7,6,158.58,20%
US-2015-126977,17-09-2015,Peter Fuller,East,Furniture,2003.92,5,-25.05,20%
US-2015-126977,17-09-2015,Peter Fuller,East,Technology,209.97,3,58.79,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Technology,659.9,2,217.77,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Office Supplies,110.96,2,53.26,0%
US-2015-126977,17-09-2015,Peter Fuller,East,Technology,67.8,4,1.36,0%
CA-2016-130288,26-11-2016,Dean Katz,East,Furniture,313.18,2,-120.05,40%
CA-2017-146458,19-11-2017,Richard Bierner,South,Office Supplies,22.96,7,6.66,0%
CA-2017-150420,03-06-2017,Giulietta Dortch,West,Technology,1099.5,10,362.84,0%
US-2014-118997,08-04-2014,Ruben Ausman,South,Furniture,1215.92,8,316.14,0%
CA-2014-114314,11-10-2014,Dorothy Badders,South,Office Supplies,7.31,1,3.44,0%
CA-2014-114314,11-10-2014,Dorothy Badders,South,Furniture,8.92,4,3.92,0%
US-2017-169551,07-07-2017,Rob Lucas,East,Furniture,87.21,3,-45.35,50%
US-2017-169551,07-07-2017,Rob Lucas,East,Office Supplies,15.55,3,5.44,20%
US-2017-169551,07-07-2017,Rob Lucas,East,Technology,683.99,2,-114,40%
US-2017-169551,07-07-2017,Rob Lucas,East,Office Supplies,13.39,3,1,20%
US-2017-169551,07-07-2017,Rob Lucas,East,Technology,16.78,3,4.82,20%
US-2017-169551,07-07-2017,Rob Lucas,East,Technology,527.92,2,85.79,20%
CA-2016-103107,04-07-2016,Rick Bensley,West,Furniture,25.4,5,8.64,0%
CA-2016-103107,04-07-2016,Rick Bensley,West,Technology,177.48,3,19.97,20%
CA-2016-103107,04-07-2016,Rick Bensley,West,Technology,71.98,3,9,20%
CA-2017-122077,19-05-2017,Jason Fortune-,Central,Technology,95.99,1,9.6,20%
CA-2017-122077,19-05-2017,Jason Fortune-,Central,Office Supplies,13.22,4,4.3,20%
CA-2017-112431,12-10-2017,Robert Waldorf,West,Technology,435.84,12,130.75,0%
CA-2017-112431,12-10-2017,Robert Waldorf,West,Office Supplies,5.88,2,1.59,0%
CA-2016-151092,06-08-2016,Vivek Gonzalez,West,Technology,211.17,4,18.48,20%
CA-2014-104178,25-08-2014,Janet Molinari,West,Furniture,6.28,1,2.64,0%
CA-2014-104178,25-08-2014,Janet Molinari,West,Technology,95.1,5,30.43,0%
CA-2014-104178,25-08-2014,Janet Molinari,West,Office Supplies,25.92,4,12.44,0%
CA-2014-104178,25-08-2014,Janet Molinari,West,Office Supplies,48.84,4,13.19,0%
CA-2015-115924,14-09-2015,Brad Eason,Central,Office Supplies,25.9,5,12.69,0%
CA-2017-161046,05-03-2017,Claudia Bergmann,South,Office Supplies,42.68,4,19.63,0%
CA-2017-161046,05-03-2017,Claudia Bergmann,South,Technology,299.97,3,125.99,0%
CA-2017-161046,05-03-2017,Claudia Bergmann,South,Office Supplies,262.24,2,78.67,0%
CA-2017-161046,05-03-2017,Claudia Bergmann,South,Office Supplies,234.36,6,112.49,0%
US-2017-141698,15-04-2017,Shirley Daniels,Central,Office Supplies,20.74,4,7.26,20%
US-2014-105151,30-03-2014,Susan Gilcrest,East,Office Supplies,10.5,5,2.94,0%
CA-2014-155796,11-11-2014,Tom Stivers,East,Furniture,23.97,2,7.79,20%
CA-2014-155796,11-11-2014,Tom Stivers,East,Furniture,521.96,4,-250.54,50%
CA-2016-127138,12-03-2016,Dean Katz,West,Office Supplies,676.55,5,6.77,0%
CA-2016-127138,12-03-2016,Dean Katz,West,Office Supplies,154.9,5,40.27,0%
CA-2016-127138,12-03-2016,Dean Katz,West,Office Supplies,30.56,4,14.97,0%
CA-2016-127138,12-03-2016,Dean Katz,West,Furniture,770.35,3,77.04,20%
CA-2017-150602,09-02-2017,Marina Lichtenstein,West,Furniture,21.12,4,6.55,0%
CA-2014-140732,11-11-2014,Matt Abelman,West,Technology,575.93,9,57.59,20%
CA-2014-140732,11-11-2014,Matt Abelman,West,Office Supplies,7.78,2,2.02,0%
CA-2014-140732,11-11-2014,Matt Abelman,West,Office Supplies,123.92,4,55.76,0%
